penalty_num,Trade name,Suburb,Council,Date,Party served,Notes,address,offence,description,amount
3175922229,PASS TAKEAWAY,AUBURN,Cumberland,2018-07-20,"BALAMURALI, BALAKRISHNAN",,3/53-55 RAWSON STREET AUBURN 2144,11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",440
3175922210,PASS TAKEAWAY,AUBURN,Cumberland,2018-07-20,"BALAMURALI, BALAKRISHNAN",,3/53-55 RAWSON STREET AUBURN 2144,11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warnings given,440
3175922265,PASS TAKEAWAY,AUBURN,Cumberland,2018-07-24,"BALAMURALI, BALAKRISHNAN",,3/53-55 RAWSON STREET AUBURN 2144,11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warning given,440
3175922238,PASS TAKEAWAY,AUBURN,Cumberland,2018-07-20,"BALAMURALI, BALAKRISHNAN",,3/53-55 RAWSON STREET AUBURN 2144,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises - previous warnings given,440
3175922256,PASS TAKEAWAY,AUBURN,Cumberland,2018-07-24,"BALAMURALI, BALAKRISHNAN",,"3, 53-55 RAWSON STREET AUBURN 2144",11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warning given,440
3175921174,PATEL BROTHERS INDIA TOWN,WENTWORTHVILLE,Cumberland,2017-11-30,PATEL BROTHERS REAL ESTATE PTY LTD,,86-96 STATION STREET WENTWORTHVILLE 2145,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3175921138,PATEL BROTHERS INDIA TOWN,WENTWORTHVILLE,Cumberland,2017-11-16,PATEL BROTHERS REAL ESTATE PTY LTD,,86-96 STATION STREET WENTWORTHVILLE 2145,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3175921165,PATEL BROTHERS INDIA TOWN,WENTWORTHVILLE,Cumberland,2017-11-16,PATEL BROTHERS REAL ESTATE PTY LTD,,86-96 STATION STREET WENTWORTHVILLE 2145,11339 - Fail to comply with Food Standards Code - Corporation,Fail to have facilities for the storage of garbage and recyclable matter that adequately contain the volume and type of garbage and recyclable matter - previous warnings given,880
3175921156,PATEL BROTHERS INDIA TOWN,WENTWORTHVILLE,Cumberland,2017-11-16,PATEL BROTHERS REAL ESTATE PTY LTD,,86-96 STATION STREET WENTWORTHVILLE 2145,11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,880
3175921147,PATEL BROTHERS INDIA TOWN,WENTWORTHVILLE,Cumberland,2017-11-16,PATEL BROTHERS REAL ESTATE PTY LTD,,86-96 STATION STREET WENTWORTHVILLE 2145,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",880
3167477143,PATTISON'S PATISSERIE FINE BAKERY & CAFE,BONDI JUNCTION,Waverley,2018-03-02,HAMNAVY PTY LIMITED,,"KIOSK 107, 500 OXFORD STREET Bondi Junction 2022",11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,880
3167477134,PATTISON'S PATISSERIE FINE BAKERY & CAFE,BONDI JUNCTION,Waverley,2018-03-02,HAMNAVY PTY LTD,,"KIOSK 107, 500 OXFORD STREET Bondi Junction 2022",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3170888591,PATTISONS PATISSERIE FINE BAKERY AND CAFE,MONA VALE,Northern Beaches,2017-09-14,HAMNAVY PTY LIMITED,,3 BUNGAN STREET MONA VALE 2103,11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warning given,880
3168243403,PEKING DUCK,RHODES,City of Canada Bay,2018-04-19,CHAO MA PTY LTD,,"SHOP 2, 7 RIDER BOULEVARD RHODES 2138",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",880
3168354449,PEKING RESTAURANT,RHODES,City of Canada Bay,2018-08-14,CHAO MA PTY LTD,,"SHOP 2, 7 RIDER BOULEVARDE RHODES 2138",11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,880
3168354430,PEKING RESTAURANT,RHODES,City of Canada Bay,2018-08-14,CHAO MA PTY LTD,,"SHOP 2, 7 RIDER BOULEVARDE RHODES 2138",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face",880
3181609018,PENANG HAWKER,CAMPSIE,Canterbury-Bankstown,2018-09-25,FOREARN VENTURE AUSTRALIA PTY LTD,,275 BEAMISH STREET CAMPSIE 2194,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels - previous warning given,880
3181609027,PENANG HAWKER,CAMPSIE,Canterbury-Bankstown,2018-09-25,FOREARN VENTURE AUSTRALIA PTY LTD,,275 BEAMISH STREET CAMPSIE 2194,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,880
7250550450,PENANG HAWKER STREET FOOD,HAYMARKET,City of Sydney,2018-04-24,PENANG ISLAND HAWKER PTY LTD,,"SHOP B4, 413-415 SUSSEX STREET HAYMARKET 2000",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3175922191,PESHAWAR RESTAURANT,AUBURN,Cumberland,2018-06-06,MILLAT GROUP PTY LTD,,11/45 RAWSON STREET AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3136845719,PETALING STREET,CHATSWOOD,Willoughby,2018-03-13,PETALING STREET CHATSWOOD PTY LTD,,"SHOP P2, CHATSWOOD INTERCHANGE, 436 VICTORIA AVENUE CHATSWOOD 2067",11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warning given,880
3136845700,PETALING STREET,CHATSWOOD,Willoughby,2018-03-13,PETALING STREET CHATSWOOD PTY LTD,,"SHOP P2, CHATSWOOD INTERCHANGE, 436 VICTORIA AVENUE CHATSWOOD 2067",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises - previous warning given,880
3136845728,PETALING STREET,CHATSWOOD,Willoughby,2018-03-13,PETALING STREET CHATSWOOD PTY LTD,,"SHOP P2, CHATSWOOD INTERCHANGE, 436 VICTORIA AVENUE CHATSWOOD 2067",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",880
3152863735,PETE & CO,BAULKHAM HILLS,The Hills,2018-01-11,S & A INDUSTRIES PTY LTD,,"SHOP 1, 4 BURBANK PLACE BAULKHAM HILLS 2153",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3161224642,PETERSHAM LIQUOR MART,PETERSHAM,Inner West,2016-11-11,SIGALE PTY LTD,,41-43 NEW CANTERBURY ROAD PETERSHAM 2049,11327 - Falsely describe food in promoting sale of food - Corporation,Sale of food that is packaged or labelled in a way that falsely describes the food - falsely described as having Scottish origin - Monarch Glen Single malt blend,1540
3161224624,PETERSHAM LIQUOR MART,PETERSHAM,Inner West,2016-11-11,SIGALE PTY LTD,,41-43 NEW CANTERBURY ROAD PETERSHAM 2049,11329 - Sell food packaged/labelled that falsely describes the food - Corporation,Sale of food that is packaged or labelled in a way that falsely describes the food - falsely described as traditional Russian premium vodka - Red Flag Vodka,1540
3161224633,PETERSHAM LIQUOR MART,PETERSHAM,Inner West,2016-11-11,SIGALE PTY LTD,,41-43 NEW CANTERBURY ROAD PETERSHAM 2049,11329 - Sell food packaged/labelled that falsely describes the food - Corporation,Sale of food that is packaged or labelled in a way that falsely describes the food - label did not state required NOM Certification number for authentic tequila - Senoritas Tequila Gold,1540
3161224615,PETERSHAM LIQUOR MART,PETERSHAM,Inner West,2016-11-11,SIGALE PTY LTD,,41-43 NEW CANTERBURY ROAD PETERSHAM 2049,11329 - Sell food packaged/labelled that falsely describes the food - Corporation,Sale of food that is packaged or labelled in a way that falsely describes the food - falsely described as distilled from sugar cane and produced in Jamaica - Montego Bay Dark Rum,1540
3161224660,PETERSHAM LIQUOR MART,PETERSHAM,Inner West,2016-11-11,SIGALE PTY LTD,,41-43 NEW CANTERBURY ROAD PETERSHAM 2049,11343 - Sell food packaged/labelled contravening Food Standards Code - Corporation,Sale of food labelled in contravention to Food Standards Code - incorrect name and street address of the supplier on the label of spirit products,880
3161224972,PETERSHAM LIQUOR MART,PETERSHAM,Inner West,2016-11-11,SIGALE PTY LTD,,41-43 NEW CANTERBURY ROAD PETERSHAM 2049,11327 - Falsely describe food in promoting sale of food - Corporation,"Sale of product that was advertised, packaged or labelled in a way that falsely described it",1540
3190243394,PHO 234 VIETNAMESE CUISINE,ASHFIELD,Inner West,2018-06-20,PHO 234 PTY LTD,,234 LIVERPOOL ROAD ASHFIELD 2131,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
7250550432,PHO LV VIETNAMESE RESTAURANT,SYDNEY,City of Sydney,2018-04-19,SYDNEY PHO PTY LTD,,SHOP 15 537-551 GEORGE STREET SYDNEY 2000,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control - previous warning given,880
3136845288,PHO MAMAN,CHATSWOOD,Willoughby,2017-11-27,TIM AND TOM PTY LTD,,"SHOP 431, 1 ANDERSON STREET CHATSWOOD 2067",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3136845297,PHO MAMAN,CHATSWOOD,Willoughby,2017-11-27,TIM AND TOM PTY LTD,,"SHOP 341, 1 ANDERSON STREET CHATSWOOD 2067",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3174367570,PHO SONG HUONG,RIVERWOOD,Georges River,2018-11-22,PHO SONG HUONG PTY LTD,,"UNIT 1, 252 BELMORE ROAD RIVERWOOD 2210",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",880
7250548480,PHOLOSOPHY,ALEXANDRIA,City of Sydney,2017-12-08,NEW STAR FOOD INVESTMENTS PTY LTD,,110-116 BOURKE ROAD ALEXANDRIA 2015,11339 - Fail to comply with Food Standards Code - Corporation,Fail to have a temperature measuring device at the premises where potentially hazardous food is handled - previous warning given,880
3136845791,PHOODLE CAFE,ST LEONARDS,Willoughby,2018-04-30,J AND T MATERIALS HANDLING PTY LTD,,"SHOP 1, 33 HERBERT STREET ST LEONARDS 2065",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
3136845800,PHOODLE CAFE,ST LEONARDS,Willoughby,2018-04-30,J AND T MATERIALS HANDLING PTY LTD,,"SHOP 1, 33 HERBERT STREET ST LEONARDS 2065",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warning given,880
7250548425,PHOTOWN,ALEXANDRIA,City of Sydney,2018-02-08,"HOANG, NGOC SON",,94 MCEVOY STREET ALEXANDRIA 2015,11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,440
3170887648,PICCOLO SAPORI,DEE WHY,Northern Beaches,2017-11-29,LUCAS PICCOLO SAPORI PTY LTD,,860 PITTWATER ROAD DEE WHY 2099,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water,880
3081186653,PIE IN THE SKY ROADHOUSE,BILPIN,Hawkesbury,2018-09-27,"PILKINGTON, JOSHUA FINLAY",,1858 BELLS LINE OF ROAD BILPIN 2758,11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",440
3081186644,PIE IN THE SKY ROADHOUSE,BILPIN,Hawkesbury,2018-09-27,"PILKINGTON, JOSHUA FINLAY",,1858 BELLS LINE OF ROAD BILPIN 2758,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,440
3120570458,PINOY GRILL,INGLEBURN,Campbelltown,2018-08-27,"ASLAM DOSSANI, RIDA",,3A 3 OXFORD ROAD INGLEBURN 2565,11338 - Fail to comply with Food Standards Code - Individual,Fail to store potentially hazardous food under temperature control - previous warnings given,440
3120570449,PINOY GRILL N CHILL,INGLEBURN,Campbelltown,2018-08-27,"ASLAM DOSSANI, RIDA",,"3A, 3 OXFORD ROAD INGLEBURN 2565",11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,440
3137307169,PISHON PATISSERIE AND CAFE,CHATSWOOD,Willoughby,2018-10-25,PISHON CAFE PTY LTD,,SHOP 54/436 VICTORIA AVENUE CHATSWOOD 2067,11323 - Sell food that is unsuitable - Corporation,Sale of food that is unsuitable,1320
3170893981,PIZZA CAPANNA WARRIEWOOD,WARRIEWOOD,Northern Beaches,2018-01-17,PIZZA CAPANNA WARRIEWOOD PTY LTD,,1D PONDEROSA PARADE WARRIEWOOD 2102,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water - previous warning given,880
3176048123,PIZZA HUT,MIDDLETON GRANGE,Liverpool,2018-05-29,AKD INVESTMENTS PTY LTD,,368-370 COWPASTURE ROAD MIDDLETON GRANGE 2171,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",880
3176048114,PIZZA HUT,MIDDLETON GRANGE,Liverpool,2018-05-29,AKD INVESTMENTS PTY LTD,,368-370 COWPASTURE ROAD MIDDLETON GRANGE 2171,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3151496270,PIZZA HUT,PRESTONS,Liverpool,2018-04-20,PIZZA PAN GROUP PTY LTD,,178 HOXTON PARK ROAD PRESTONS 2170,11339 - Fail to comply with Food Standards Code - Corporation,Fail to have hand washing facilities that are connected to a supply of warm running potable water - previous warning given,880
3120311774,PIZZA HUT GLENWOOD,GLENWOOD,Blacktown,2018-01-08,PIZZA PAN EQUITY SYDNEY PTY LTD,,60 GLENWOOD PARK DRIVE GLENWOOD 2768,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure walls are sealed to prevent the entry of dirt, dust and pests and are able to be easily and effectively cleaned - previous warning given",880
3153943394,PIZZA PASTA BENE,MOSMAN,Mosman,2018-04-05,PIZZA PESCE BIRRA PTY LTD,,235B SPIT RD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",880
3154022686,PIZZA PASTA BENE,MOSMAN,Mosman,2018-08-17,"ROSSETTI, EMMA",,"SHOP 4, 235B SPIT ROAD MOSMAN 2088",11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,440
3153775819,PIZZA PASTA BENE,MOSMAN,Mosman,2018-08-17,"ROSSETTI, EMMA",,235B SPIT ROAD MOSMAN 2088,73086 - Not continue to have food safety supervisor for premises - Individual,Fail to ensure that at least one food safety supervisor has been appointed for the premises,330
